"","chrom","wstart","wstop","nco_Lacaune_M","nco_Lacaune_F","nco_Soay_F","nco_Soay_M","coverage_Lacaune_M","coverage_Lacaune_F","coverage_Soay_F","coverage_Soay_M"
"831","4",80000000,81000000,51,2,34,32,8991,483,4471,4157
"832","4",81000000,82000000,88,2,43,38,8991,483,4471,4157
"833","4",82000000,83000000,84,2,53,38,8991,483,4471,4157
"834","4",83000000,84000000,56,4,26,28,8991,483,4471,4157
"835","4",84000000,85000000,132,9,52,48,8991,483,4471,4157
"836","4",85000000,86000000,126,4,42,37,8991,483,4471,4157
"837","4",86000000,87000000,133,4,62,49,8991,483,4471,4157
"838","4",87000000,88000000,122,9,52,46,8991,483,4471,4157
"839","4",88000000,89000000,107,7,62,43,8991,483,4471,4157
"840","4",89000000,90000000,111,3,33,42,8991,483,4471,4157
"841","4",90000000,91000000,79,10,38,46,8991,483,4471,4157
"842","4",91000000,92000000,71,9,26,44,8991,483,4471,4157
"843","4",92000000,93000000,42,3,54,32,8991,483,4471,4157
"844","4",93000000,94000000,60,2,49,37,8991,483,4471,4157
"845","4",94000000,95000000,165,17,83,71,8991,483,4471,4157
"846","4",95000000,96000000,136,12,80,84,8991,483,4471,4157
"847","4",96000000,97000000,123,7,84,42,8991,483,4470.21949,4157
"848","4",97000000,98000000,172,11,112,88,8990.262216,483,4469.236882,4157
"849","4",98000000,99000000,165,8,68,58,8989.887607,483,4469,4157
"850","4",99000000,100000000,66,5,54,41,8989,483,4469,4157
"851","4",100000000,101000000,147,16,70,63,8987.7973,483,4468.691636,4157
"852","4",101000000,102000000,107,7,68,59,8987,483,4467.02673,4157
"853","4",102000000,103000000,77,2,49,49,8987,483,4467,4157
"854","4",103000000,104000000,92,5,52,38,8987,483,4467,4157
"855","4",104000000,105000000,120,7,49,48,8986.405037,483,4467,4157
"856","4",105000000,106000000,84,10,79,47,8986,483,4466.330119,4157
"857","4",106000000,107000000,172,5,75,64,8984.528005,483,4464,4156.622248
"858","4",107000000,108000000,130,5,73,65,8981.748762,483,4457.073081,4156
"859","4",108000000,109000000,188,10,88,100,8978.761595,482.94978,4451.636577,4156
"860","4",109000000,110000000,339,8,109,110,8967.496724,482,4447.54878,4156
"861","4",110000000,111000000,306,11,106,124,8960.386335,482,4446.25492,4151.132728
"862","4",111000000,112000000,179,6,69,79,8952.935691,480.533921,4444.101779,4140.344347
"863","4",112000000,113000000,97,7,30,44,8945.373242,479,4444,4125
"864","4",113000000,114000000,80,1,22,56,8942.431426,479,4442.453817,4123.582938
"865","4",114000000,115000000,232,7,37,111,8926.308905,479,4433.140438,4108.684134
"866","4",115000000,116000000,339,7,37,131,8888.50594,478.238325,4397.73638,4083.719266
"867","4",116000000,117000000,375,6,29,152,8778.429,475.408697,4186.922521,3916.725011
"868","4",117000000,118000000,236,3,25,77,8486.049383,465.406413,3793.946913,3483.804455
"869","4",118000000,119000000,100,1,9,56,7568.779793,436.794365,3238.300013,2877.046797
"870","4",119000000,120000000,6,0,4,3,1091.53062,76.704206,414.504159,369.97506
"871","5",0,1000000,110,2,10,38,5719.986962,356.649091,1800.719302,1605.158993
"872","5",1000000,2000000,274,7,24,84,8123.518803,450.193999,3290.499564,3086.572526
"873","5",2000000,3000000,416,8,36,179,8511.729772,465.663049,4022.500845,3831.932592
"874","5",3000000,4000000,549,11,45,211,8690.296734,473.767626,4230.859427,3968.62451
"875","5",4000000,5000000,500,7,48,213,8747.973501,482.180232,4364.187637,4041.401166
"876","5",5000000,6000000,381,11,57,187,8862.051291,483,4418.19919,4112.011773
"877","5",6000000,7000000,199,9,39,87,8893.477098,483,4451.673046,4132.373371
"878","5",7000000,8000000,131,7,42,77,8901.579592,483,4458.728114,4140.403776
"879","5",8000000,9000000,165,8,47,83,8904.202173,483,4463,4145
"880","5",9000000,10000000,182,6,44,76,8908.665307,483,4463.674586,4145.627948
"881","5",10000000,11000000,264,11,74,100,8916.824686,483,4464.246337,4147.424752
"882","5",11000000,12000000,68,12,49,46,8920.925103,483,4465.658128,4150
"883","5",12000000,13000000,112,8,65,59,8922.335935,483,4466.252039,4150.252039
"884","5",13000000,14000000,168,4,45,76,8925,483,4468.7251,4156.652084
"885","5",14000000,15000000,144,6,44,50,8925,483,4469,4157
"886","5",15000000,16000000,107,6,43,52,8944.567702,483,4469,4157
"887","5",16000000,17000000,173,6,36,71,8984.457517,483,4469,4157
"888","5",17000000,18000000,134,6,36,47,8987.90813,483,4469,4157
"889","5",18000000,19000000,59,3,43,41,8989.361476,483,4469,4157
"890","5",19000000,20000000,74,1,55,63,8990,483,4469.421596,4157
"891","5",20000000,21000000,63,4,45,45,8990,483,4470,4157
"892","5",21000000,22000000,181,5,69,64,8990,483,4470.510239,4157
"893","5",22000000,23000000,206,9,69,83,8990,483,4471,4157
"894","5",23000000,24000000,210,9,86,79,8990,483,4471,4157
"895","5",24000000,25000000,214,14,130,139,8990,483,4471,4157
"896","5",25000000,26000000,146,5,108,76,8990,483,4471,4157
"897","5",26000000,27000000,208,10,122,91,8990,483,4471,4157
"898","5",27000000,28000000,146,10,85,65,8990,483,4471,4157
"899","5",28000000,29000000,137,6,95,64,8990,483,4471,4157
"900","5",29000000,30000000,107,7,54,36,8990,483,4471,4157
"901","5",30000000,31000000,116,5,68,48,8990,483,4471,4157
"902","5",31000000,32000000,187,11,34,65,8990,483,4471,4157
"903","5",32000000,33000000,88,9,52,54,8990.52164,483,4471,4157
"904","5",33000000,34000000,165,6,69,69,8991,483,4471,4157
"905","5",34000000,35000000,219,16,87,102,8991,483,4471,4157
"906","5",35000000,36000000,77,9,62,42,8991,483,4471,4157
"907","5",36000000,37000000,104,4,39,37,8991,483,4471,4157
"908","5",37000000,38000000,79,10,52,31,8991,483,4471,4157
"909","5",38000000,39000000,58,4,47,28,8991,483,4471,4157
"910","5",39000000,40000000,45,5,38,33,8991,483,4471,4157
"911","5",40000000,41000000,39,1,52,22,8991,483,4471,4157
"912","5",41000000,42000000,45,5,48,31,8991,483,4471,4157
"913","5",42000000,43000000,64,1,49,44,8991,483,4471,4157
"914","5",43000000,44000000,148,6,49,51,8991,483,4471,4157
"915","5",44000000,45000000,134,3,30,52,8991,483,4471,4157
"916","5",45000000,46000000,173,5,46,51,8991,483,4471,4157
"917","5",46000000,47000000,59,1,28,19,8991,483,4471,4157
"918","5",47000000,48000000,32,1,16,18,8991,483,4471,4157
"919","5",48000000,49000000,29,1,18,21,8991,483,4471,4157
"920","5",49000000,50000000,35,2,25,19,8991,483,4471,4157
"921","5",50000000,51000000,73,0,19,31,8991,483,4471,4157
"922","5",51000000,52000000,113,0,17,39,8991,483,4471,4157
"923","5",52000000,53000000,101,2,23,61,8991,483,4471,4157
"924","5",53000000,54000000,96,4,23,42,8991,483,4471,4157
"925","5",54000000,55000000,102,7,30,43,8991,483,4471,4157
"926","5",55000000,56000000,142,7,47,66,8991,483,4471,4157
"927","5",56000000,57000000,163,9,57,70,8991,483,4471,4157
"928","5",57000000,58000000,92,3,19,50,8991,483,4471,4157
"929","5",58000000,59000000,62,1,16,35,8991,483,4471,4157
"930","5",59000000,60000000,71,3,35,55,8991,483,4471,4157
"931","5",60000000,61000000,142,3,20,46,8991,483,4471,4157
"932","5",61000000,62000000,167,2,41,74,8991,483,4471,4157
"933","5",62000000,63000000,87,2,54,57,8991,483,4471,4157
"934","5",63000000,64000000,84,4,31,32,8991,483,4471,4157
"935","5",64000000,65000000,153,3,28,36,8991,483,4471,4157
"936","5",65000000,66000000,148,2,36,67,8991,483,4471,4157
"937","5",66000000,67000000,90,2,31,49,8991,483,4471,4157
"938","5",67000000,68000000,92,5,30,47,8991,483,4471,4157
"939","5",68000000,69000000,87,3,53,29,8991,483,4471,4157
"940","5",69000000,70000000,85,5,45,38,8991,483,4471,4157
"941","5",70000000,71000000,112,3,62,60,8991,483,4471,4157
"942","5",71000000,72000000,122,2,35,50,8991,483,4469.261418,4157
"943","5",72000000,73000000,82,0,38,31,8991,483,4469,4157
"944","5",73000000,74000000,94,5,60,42,8991,483,4469,4156.146693
"945","5",74000000,75000000,147,8,73,45,8991,483,4469,4156
"946","5",75000000,76000000,50,2,47,31,8991,483,4469,4156
"947","5",76000000,77000000,98,7,58,39,8991,483,4469,4156
"948","5",77000000,78000000,114,8,57,32,8991,483,4469,4156
"949","5",78000000,79000000,53,6,38,36,8991,483,4469,4156
"950","5",79000000,80000000,67,7,64,32,8991,483,4469,4155.147425
"951","5",80000000,81000000,90,6,99,37,8990.011018,483,4468.803443,4155
"952","5",81000000,82000000,115,2,55,55,8990,483,4468,4155
"953","5",82000000,83000000,57,4,24,21,8990,483,4468,4155
"954","5",83000000,84000000,93,9,32,45,8990,483,4468,4155
"955","5",84000000,85000000,97,7,69,53,8989.472204,483,4468,4155
"956","5",85000000,86000000,59,3,43,25,8987.943824,483,4468,4155
"957","5",86000000,87000000,105,8,118,72,8985.110134,483,4468,4155
"958","5",87000000,88000000,156,7,78,67,8984.689221,483,4467.393402,4154.212528
"959","5",88000000,89000000,148,3,72,42,8983.884839,483,4466.877112,4153
"960","5",89000000,90000000,228,18,112,84,8978.160112,483,4465.053065,4153
"961","5",90000000,91000000,99,9,73,43,8958.039148,483,4461,4153
"962","5",91000000,92000000,92,7,51,49,8956.389422,483,4460.203566,4153
"963","5",92000000,93000000,86,6,61,33,8952.918056,483,4459.911478,4152.911478
"964","5",93000000,94000000,169,13,57,63,8951,483,4454.586498,4152
"965","5",94000000,95000000,143,8,68,58,8948.860624,483,4442.284688,4149.917889
"966","5",95000000,96000000,122,7,67,64,8945.315526,483,4439.280484,4147.495852
"967","5",96000000,97000000,142,5,43,82,8939.816083,483,4437.778783,4142.530469
"968","5",97000000,98000000,169,6,42,70,8929.46194,483,4427.419569,4130.396837
"969","5",98000000,99000000,178,5,50,80,8919.718941,482.797743,4392.151062,4100.008879
"970","5",99000000,100000000,133,8,74,79,8906.53424,477,4362.453103,4089.22428
"971","5",100000000,101000000,180,5,60,79,8890.957394,475.754778,4340.597842,4075.212049
"972","5",101000000,102000000,296,6,40,132,8862.792446,475,4278.440949,4019.937183
"973","5",102000000,103000000,303,1,35,124,8820.206317,473.849147,4232.882006,3981.431624
"974","5",103000000,104000000,318,6,35,140,8661.03567,472.284317,4123.264661,3893.968446
"975","5",104000000,105000000,122,3,23,83,8536.728881,463.334936,3734.854938,3625.121879
"976","5",105000000,106000000,132,4,11,44,8252.192939,458.687867,3495.638482,3364.053292
"977","5",106000000,107000000,74,1,6,24,5786.156898,364.631238,2139.837464,2079.316314
"978","6",0,1000000,17,0,4,16,3643.574037,247.591354,1916.348457,1733.559275
"979","6",1000000,2000000,61,5,9,31,7724.559861,447.410413,3426.102819,3134.576622
"980","6",2000000,3000000,135,3,9,51,7985.444064,451.757273,3754.337455,3508.878082
"981","6",3000000,4000000,138,3,16,78,8254.502825,458.688403,3915.532791,3651.074609
"982","6",4000000,5000000,218,3,36,89,8505.340705,463.267249,4117.622022,3853.146619
"983","6",5000000,6000000,231,3,25,85,8653.266817,469.726661,4260.220024,3998.447945
"984","6",6000000,7000000,216,8,53,80,8726.088963,471.07441,4302.316525,4062.578979
"985","6",7000000,8000000,223,4,46,81,8879.689865,472,4350.319962,4090.815094
"986","6",8000000,9000000,109,2,25,39,8923.246136,473.77194,4374.478086,4106.73579
"987","6",9000000,10000000,60,2,23,36,8925.98317,474.06267,4380.898292,4108
"988","6",10000000,11000000,185,6,55,82,8934.250168,475.515028,4382.222639,4109.769339
"989","6",11000000,12000000,203,12,63,84,8962.226411,477.389092,4413.877746,4121.325736
"990","6",12000000,13000000,317,11,98,109,8973.008755,480,4456.278289,4148.938866
"991","6",13000000,14000000,127,7,96,69,8979.903641,480,4459.17363,4151.756834
"992","6",14000000,15000000,229,16,129,91,8982.082473,480.065324,4460.087302,4152.293169
"993","6",15000000,16000000,192,7,85,70,8986.115734,482,4462.458396,4153
"994","6",16000000,17000000,273,6,96,119,8988.094357,482.400201,4465.979026,4153
"995","6",17000000,18000000,145,9,77,74,8990.155792,483,4467.841568,4153
"996","6",18000000,19000000,78,5,73,66,8991,483,4470,4153
"997","6",19000000,20000000,168,9,77,59,8991,483,4470,4153
"998","6",20000000,21000000,114,9,78,32,8991,483,4470,4153
"999","6",21000000,22000000,131,9,66,54,8991,483,4470,4152.561604
"1000","6",22000000,23000000,135,8,71,64,8991,483,4470,4152
"1001","6",23000000,24000000,153,9,85,54,8991,483,4470,4152.965504
"1002","6",24000000,25000000,119,10,62,44,8991,483,4470,4153
"1003","6",25000000,26000000,123,8,53,53,8991,483,4470,4153
"1004","6",26000000,27000000,145,8,40,57,8991,483,4470,4153
"1005","6",27000000,28000000,50,0,25,40,8991,483,4470,4153
"1006","6",28000000,29000000,90,2,28,51,8991,483,4470,4153
"1007","6",29000000,30000000,134,2,62,47,8991,483,4470,4153
"1008","6",30000000,31000000,88,3,48,33,8991,483,4470,4153
"1009","6",31000000,32000000,47,3,31,19,8991,483,4470,4153
"1010","6",32000000,33000000,67,4,27,17,8991,483,4470,4153.691505
"1011","6",33000000,34000000,84,6,20,41,8991,483,4470.780935,4154
"1012","6",34000000,35000000,84,2,32,26,8991,483,4471,4154
"1013","6",35000000,36000000,89,6,47,39,8991,483,4471,4154.058584
"1014","6",36000000,37000000,78,5,41,30,8991,483,4471,4156
"1015","6",37000000,38000000,81,4,30,30,8991,483,4471,4156
"1016","6",38000000,39000000,121,9,65,34,8991,483,4471,4156
"1017","6",39000000,40000000,126,6,74,53,8991,483,4471,4156
"1018","6",40000000,41000000,133,7,69,58,8991,483,4471,4156
"1019","6",41000000,42000000,142,13,63,57,8991,483,4471,4156
"1020","6",42000000,43000000,76,2,59,57,8991,483,4471,4156
"1021","6",43000000,44000000,109,10,59,53,8991,483,4471,4156
"1022","6",44000000,45000000,98,6,59,53,8991,483,4471,4156
"1023","6",45000000,46000000,92,4,69,44,8991,483,4471,4156
"1024","6",46000000,47000000,95,9,49,26,8991,483,4471,4156
"1025","6",47000000,48000000,94,6,36,51,8991,483,4471,4156
"1026","6",48000000,49000000,65,3,50,34,8991,483,4471,4156
"1027","6",49000000,50000000,83,9,45,31,8991,483,4471,4156
"1028","6",50000000,51000000,57,4,41,33,8991,483,4471,4156
"1029","6",51000000,52000000,54,2,23,32,8991,483,4471,4156
"1030","6",52000000,53000000,42,1,40,21,8991,483,4471,4156
"1031","6",53000000,54000000,90,4,25,26,8991,483,4471,4156
"1032","6",54000000,55000000,49,5,30,32,8991,483,4471,4156
"1033","6",55000000,56000000,90,5,35,28,8991,483,4471,4156
"1034","6",56000000,57000000,92,4,40,38,8991,483,4471,4156
"1035","6",57000000,58000000,134,6,51,56,8991,483,4471,4156
"1036","6",58000000,59000000,48,3,32,33,8991,483,4471,4156
"1037","6",59000000,60000000,121,7,56,43,8991,483,4471,4156
"1038","6",60000000,61000000,106,1,40,49,8991,483,4471,4156
"1039","6",61000000,62000000,103,7,52,56,8991,483,4471,4156
"1040","6",62000000,63000000,121,2,32,48,8991,483,4471,4156
"1041","6",63000000,64000000,98,4,27,41,8991,483,4471,4156
"1042","6",64000000,65000000,122,2,31,46,8991,483,4471,4156
"1043","6",65000000,66000000,115,5,47,48,8991,483,4471,4156
"1044","6",66000000,67000000,133,5,41,42,8991,483,4471,4156
"1045","6",67000000,68000000,94,4,49,36,8991,483,4471,4155.472133
"1046","6",68000000,69000000,167,5,59,50,8991,483,4471,4155
"1047","6",69000000,70000000,120,4,65,45,8991,483,4471,4155
"1048","6",70000000,71000000,120,1,43,33,8991,483,4471,4155
"1049","6",71000000,72000000,41,5,44,28,8991,483,4471,4155
"1050","6",72000000,73000000,52,6,37,35,8991,483,4471,4155
"1051","6",73000000,74000000,72,7,27,38,8991,483,4471,4155
"1052","6",74000000,75000000,63,2,18,22,8991,483,4471,4155
"1053","6",75000000,76000000,44,1,23,24,8991,483,4471,4155
"1054","6",76000000,77000000,59,4,30,29,8991,483,4471,4155
"1055","6",77000000,78000000,67,4,20,24,8991,483,4471,4155
"1056","6",78000000,79000000,42,2,9,16,8991,483,4471,4155
"1057","6",79000000,80000000,49,0,8,20,8991,483,4471,4155
"1058","6",80000000,81000000,53,2,19,13,8991,483,4471,4155
"1059","6",81000000,82000000,39,2,15,32,8991,483,4471,4155
"1060","6",82000000,83000000,40,1,13,26,8991,483,4471,4155
"1061","6",83000000,84000000,72,7,21,32,8991,483,4471,4155
"1062","6",84000000,85000000,56,1,28,29,8991,483,4471,4155
"1063","6",85000000,86000000,86,5,59,33,8991,483,4471,4155
"1064","6",86000000,87000000,135,12,75,55,8990.871191,483,4471,4155
"1065","6",87000000,88000000,109,7,67,50,8990,483,4470.295775,4155
"1066","6",88000000,89000000,146,7,74,48,8990,483,4470,4155
"1067","6",89000000,90000000,80,8,53,31,8990,483,4470,4155
"1068","6",90000000,91000000,68,5,62,34,8990,483,4470,4155
"1069","6",91000000,92000000,46,2,64,31,8990,483,4470,4155
"1070","6",92000000,93000000,62,5,77,45,8988.785204,483,4470,4155
"1071","6",93000000,94000000,73,6,49,30,8988,483,4470,4155
"1072","6",94000000,95000000,163,6,76,63,8988,483,4470,4154.289446
"1073","6",95000000,96000000,131,14,74,59,8988,483,4468.391892,4152.912586
"1074","6",96000000,97000000,169,11,66,66,8988,483,4464,4152
"1075","6",97000000,98000000,202,6,67,83,8986.261144,483,4464,4152
"1076","6",98000000,99000000,143,15,72,60,8983.803344,483,4464,4152
"1077","6",99000000,100000000,126,7,79,64,8980.041987,483,4463.085286,4152
"1078","6",100000000,101000000,114,5,75,81,8979.303406,483,4462,4152
"1079","6",101000000,102000000,114,10,69,59,8978,483,4461.088342,4151.422995
"1080","6",102000000,103000000,100,9,67,64,8976.671932,483,4458.002385,4151
"1081","6",103000000,104000000,189,3,51,86,8975.287285,483,4446.078127,4150.812478
"1082","6",104000000,105000000,144,8,55,72,8972.793645,483,4423.082156,4149
"1083","6",105000000,106000000,163,13,105,91,8970.282739,483,4418.766096,4146.651514
"1084","6",106000000,107000000,314,4,78,134,8965.29816,483,4411.097112,4090.802086
"1085","6",107000000,108000000,236,6,83,88,8955.517209,483,4405.045212,4087.229908
"1086","6",108000000,109000000,142,11,63,65,8944.904467,483,4392.251754,4084.862001
"1087","6",109000000,110000000,342,5,86,107,8894.342477,482.910852,4348.192218,4055.17381
"1088","6",110000000,111000000,247,11,52,102,8866.658762,481,4294.387499,4026.670896
"1089","6",111000000,112000000,201,4,41,98,8816.805939,481,4217.704932,3990.103078
"1090","6",112000000,113000000,157,2,32,80,8775.83106,481,4161.924178,3958.719928
"1091","6",113000000,114000000,159,12,19,74,8656.78651,479.975667,4013.567203,3833.731331
"1092","6",114000000,115000000,201,4,8,96,8362.335179,474.393937,3810.229856,3643.829834
"1093","6",115000000,116000000,65,3,6,30,7126.984196,457.496162,3497.834349,3300.438687
"1094","6",116000000,117000000,14,0,1,12,1886.464621,215.866639,1451.767977,1396.173076
"1095","7",0,1000000,46,1,10,27,3151.491835,197.74026,1366.383153,1329.198363
"1096","7",1000000,2000000,197,5,31,82,8383.815345,471.855532,3868.969344,3711.372167
"1097","7",2000000,3000000,301,12,48,138,8700.144722,476.734777,4083.274603,3872.243023
"1098","7",3000000,4000000,268,7,53,151,8776.917313,477.84287,4191.855534,3923.984349
"1099","7",4000000,5000000,253,10,56,85,8848.622718,478,4329.578961,4041.171725
"1100","7",5000000,6000000,237,12,69,90,8879.051902,479.989386,4368.435818,4071.764223
"1101","7",6000000,7000000,226,12,76,91,8913.245056,480.264256,4413.226422,4110.587044
"1102","7",7000000,8000000,185,4,74,84,8926.967329,482,4430.577026,4129.52591
"1103","7",8000000,9000000,258,14,81,109,8933.936751,482,4440.498071,4139.076777
"1104","7",9000000,10000000,203,8,60,81,8964.923046,482,4454.121352,4140.559698
"1105","7",10000000,11000000,192,11,70,120,8968.912845,482,4457,4146.026895
"1106","7",11000000,12000000,220,9,76,91,8972.219298,482.221473,4457,4149
"1107","7",12000000,13000000,139,7,92,94,8977.969783,483,4463.16914,4149
"1108","7",13000000,14000000,183,13,72,88,8981,483,4469,4152.47736
"1109","7",14000000,15000000,188,6,64,63,8981,483,4469,4153
"1110","7",15000000,16000000,132,2,58,79,8981,483,4469,4153
"1111","7",16000000,17000000,226,6,74,96,8982.526136,483,4469,4153
"1112","7",17000000,18000000,165,6,76,94,8986.845386,483,4469,4153
"1113","7",18000000,19000000,151,5,59,63,8987.656501,483,4469,4153
"1114","7",19000000,20000000,123,5,42,60,8988,483,4469,4153
"1115","7",20000000,21000000,108,5,73,64,8988,483,4469,4153
"1116","7",21000000,22000000,64,2,56,50,8988.410346,483,4469,4153
"1117","7",22000000,23000000,69,3,55,42,8989.237098,483,4469,4153
"1118","7",23000000,24000000,64,3,20,33,8990,483,4469,4153
"1119","7",24000000,25000000,102,4,43,57,8990,483,4469,4153
"1120","7",25000000,26000000,126,11,53,74,8990.074344,483,4469,4153
"1121","7",26000000,27000000,215,13,78,82,8991,483,4469,4153
"1122","7",27000000,28000000,181,12,78,70,8991,483,4469,4153
"1123","7",28000000,29000000,120,9,69,49,8991,483,4469,4153
"1124","7",29000000,30000000,191,10,89,59,8991,483,4469.913011,4153
"1125","7",30000000,31000000,125,5,68,46,8991,483,4470,4153
"1126","7",31000000,32000000,92,4,57,54,8991,483,4470,4153
"1127","7",32000000,33000000,57,3,46,30,8991,483,4470,4153
"1128","7",33000000,34000000,27,2,25,23,8991,483,4470,4153
"1129","7",34000000,35000000,70,6,20,28,8991,483,4470,4153
"1130","7",35000000,36000000,48,6,19,22,8991,483,4470,4153
"1131","7",36000000,37000000,72,1,29,57,8991,483,4470,4153
"1132","7",37000000,38000000,144,3,38,63,8991,483,4470,4153
"1133","7",38000000,39000000,161,7,37,44,8991,483,4470.981113,4152.443087
"1134","7",39000000,40000000,170,5,52,64,8991,483,4471,4152
"1135","7",40000000,41000000,102,4,48,62,8991,483,4471,4152
"1136","7",41000000,42000000,107,5,49,61,8991,483,4471,4152
"1137","7",42000000,43000000,82,6,36,36,8991,483,4471,4152
"1138","7",43000000,44000000,125,4,39,42,8991,483,4471,4152
"1139","7",44000000,45000000,57,4,73,61,8991,483,4471,4152
"1140","7",45000000,46000000,127,11,85,58,8991,483,4471,4152.50737
"1141","7",46000000,47000000,128,7,84,75,8991,483,4471,4154.458055
"1142","7",47000000,48000000,222,10,65,94,8991,483,4471,4155
"1143","7",48000000,49000000,73,3,32,30,8991,483,4471,4155
"1144","7",49000000,50000000,68,6,32,35,8991,483,4471,4155
"1145","7",50000000,51000000,75,4,25,20,8991,483,4471,4155
"1146","7",51000000,52000000,49,2,23,18,8991,483,4471,4155
"1147","7",52000000,53000000,80,3,33,35,8991,483,4471,4155
"1148","7",53000000,54000000,123,3,46,46,8991,483,4471,4155
"1149","7",54000000,55000000,93,2,29,28,8991,483,4471,4155
"1150","7",55000000,56000000,72,3,38,32,8990.074732,483,4471,4155
"1151","7",56000000,57000000,47,2,11,19,8990,483,4471,4155
"1152","7",57000000,58000000,48,2,33,18,8990,483,4471,4155
"1153","7",58000000,59000000,128,7,37,49,8990,483,4471,4155
"1154","7",59000000,60000000,66,4,58,40,8990,483,4471,4155
"1155","7",60000000,61000000,56,1,34,28,8990,483,4471,4155
"1156","7",61000000,62000000,123,5,47,37,8990,483,4470.705282,4155
"1157","7",62000000,63000000,79,1,64,39,8990,483,4465.7892,4155
"1158","7",63000000,64000000,117,8,53,43,8990,483,4464,4155.185835
"1159","7",64000000,65000000,71,8,42,26,8990,483,4464,4156
"1160","7",65000000,66000000,94,14,74,46,8989.061851,483,4464,4156
"1161","7",66000000,67000000,89,3,93,40,8989,483,4464,4156
"1162","7",67000000,68000000,101,3,66,42,8989,483,4463.471436,4156
"1163","7",68000000,69000000,114,11,84,35,8989,483,4463,4156
"1164","7",69000000,70000000,37,3,40,23,8989,483,4463,4156
"1165","7",70000000,71000000,88,2,33,26,8989,483,4463,4156
"1166","7",71000000,72000000,84,9,53,26,8989,483,4463,4156
"1167","7",72000000,73000000,68,8,42,29,8987.532085,481.643886,4463,4155.531046
"1168","7",73000000,74000000,106,8,64,48,8986.019044,481,4463,4155
"1169","7",74000000,75000000,165,10,70,60,8977.749028,481,4462.05412,4155
"1170","7",75000000,76000000,66,1,50,26,8976.995457,481,4461.04076,4155
"1171","7",76000000,77000000,75,4,45,26,8973.826473,481,4461,4155
"1172","7",77000000,78000000,150,12,72,64,8970,481,4459.381446,4155
"1173","7",78000000,79000000,100,6,70,47,8970,481,4459,4155
"1174","7",79000000,80000000,103,11,82,56,8969.234064,481,4459,4155
"1175","7",80000000,81000000,162,6,92,61,8968.565063,481,4458.185886,4155
"1176","7",81000000,82000000,90,7,60,30,8966.383811,481,4458,4155
"1177","7",82000000,83000000,48,7,51,30,8966,481,4457.594294,4154.40618
"1178","7",83000000,84000000,98,6,51,48,8966,481,4453.005149,4151
"1179","7",84000000,85000000,125,7,80,55,8965.164936,481,4450,4151
"1180","7",85000000,86000000,112,3,75,43,8963.734222,481,4449.421164,4140.397971
"1181","7",86000000,87000000,147,10,84,69,8962,481,4447.826778,4117.676086
"1182","7",87000000,88000000,230,24,111,85,8957.849042,481,4444.793747,4115.707454
"1183","7",88000000,89000000,206,9,142,123,8954.438951,481,4438.891052,4115
"1184","7",89000000,90000000,87,7,48,55,8950.819131,480.605287,4434.643357,4114.452141
"1185","7",90000000,91000000,131,7,50,78,8943.808569,476.101876,4432.880428,4108.552398
"1186","7",91000000,92000000,132,1,25,74,8938.372829,476,4429.462769,4101.785438
"1187","7",92000000,93000000,341,8,56,160,8877.586411,476,4410.823572,4076.453121
"1188","7",93000000,94000000,255,7,62,126,8811.500263,476,4392.05776,4066.339202
"1189","7",94000000,95000000,273,1,26,107,8776.460409,473.560604,4357.006117,4052.926772
"1190","7",95000000,96000000,349,6,16,143,8727.076357,466.626035,4290.765393,4028.485285
"1191","7",96000000,97000000,263,6,16,113,8541.714806,461.69195,4203.411554,3979.086879
"1192","7",97000000,98000000,193,5,24,103,8443.802215,458.886966,3994.299137,3876.88004
"1193","7",98000000,99000000,219,0,18,99,8147.872832,452.425888,3579.740142,3541.734907
"1194","7",99000000,100000000,56,0,6,33,6135.520975,392.124489,2471.867631,2399.66549
"1195","8",0,1000000,108,0,14,39,7001.937989,404.528521,3010.169796,2751.273827
"1196","8",1000000,2000000,206,2,18,72,8500.188507,459.937228,3862.046054,3698.235072
"1197","8",2000000,3000000,139,1,28,74,8673.643593,467.490915,4090.80918,3858.871436
"1198","8",3000000,4000000,121,1,10,40,8737.262232,472.031584,4157.954245,3940.312146
"1199","8",4000000,5000000,156,3,15,92,8756.842433,473.725319,4255.952847,4035.062505
"1200","8",5000000,6000000,123,1,22,49,8778.646703,474,4322.926844,4092.576045
"1201","8",6000000,7000000,171,12,54,75,8814.378879,474.01549,4375.520143,4110.002478
"1202","8",7000000,8000000,366,9,62,96,8857.78534,476.942272,4413.147294,4130.863347
"1203","8",8000000,9000000,168,8,50,88,8902.651594,478.056478,4425.668101,4134.153645
"1204","8",9000000,10000000,153,8,55,70,8922.361826,480,4440.28662,4140.506039
"1205","8",10000000,11000000,162,11,63,65,8928.479703,480,4454.560024,4142
"1206","8",11000000,12000000,190,9,63,102,8935.406796,480,4458.006996,4142.443669
"1207","8",12000000,13000000,168,4,101,133,8940.193592,480,4459,4143.515952
"1208","8",13000000,14000000,228,14,100,132,8945.558426,482.311971,4459,4144.998096
"1209","8",14000000,15000000,234,11,56,83,8952.974716,483,4462.023445,4152
"1210","8",15000000,16000000,210,13,72,109,8957.052788,483,4466.418062,4152.282416
"1211","8",16000000,17000000,96,3,50,49,8961,483,4468,4153
"1212","8",17000000,18000000,86,4,68,37,8968.690627,483,4468,4153
